W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
loss,Stephen Thompson,2016-02-06,Johny Hendricks,Stephen Thompson,3.611,3.556,3.556,0.6,0.467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.3566148333185,1000.0
win,Johny Hendricks,2015-03-14,Johny Hendricks,Matt Brown,3.702,3.707,3.235,0.6,0.5,0.0,1.0,2.533,1.333,3.0,1.0,0.0,0.0,1.0,992.0,1000.0
loss,Robbie Lawler,2014-12-06,Johny Hendricks,Robbie Lawler,3.597,3.574,3.125,0.8,0.5,0.0,1.0,6.0,6.32,0.0,0.0,0.0,0.0,1.0,989.6018374,1000.0
win,Johny Hendricks,2014-03-15,Johny Hendricks,Robbie Lawler,3.144,3.171,3.2,0.8,0.538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,1000.0
loss,Georges St-Pierre,2013-11-16,Johny Hendricks,Georges St-Pierre,3.093,2.998,3.286,1.0,0.538,0.0,1.0,3.375,0.583,3.2,0.8,0.5,0.25,1.0,1000.0,1000.0
win,Johny Hendricks,2013-03-16,Johny Hendricks,Carlos Condit,3.242,3.024,2.615,1.0,0.583,0.0,1.0,5.843,2.022,0.0,1.0,1.0,0.0,1.0,977.0,1032.0
win,Johny Hendricks,2012-11-17,Johny Hendricks,Martin Kampmann,3.237,3.046,2.833,0.8,0.545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,938.0
win,Johny Hendricks,2012-05-05,Johny Hendricks,Josh Koscheck,3.169,3.18,2.909,0.8,0.6,0.0,1.0,4.392,2.987,0.5,1.0,1.0,0.0,1.0,1108.0,1000.0
win,Johny Hendricks,2011-12-30,Johny Hendricks,Jon Fitch,3.155,3.186,3.2,0.8,0.556,0.0,1.0,2.933,0.267,5.0,1.0,0.0,0.0,1.0,1000.0,1016.0
win,Johny Hendricks,2011-08-06,Johny Hendricks,Mike Pierce,3.07,3.322,3.444,0.8,0.625,0.0,1.0,2.372,1.186,6.0,1.0,1.0,0.0,1.0,1016.0,1013.9327480771137
win,Johny Hendricks,2011-03-26,Johny Hendricks,TJ Waldburger,3.043,3.351,3.875,0.8,0.571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Rick Story,2010-12-04,Johny Hendricks,Rick Story,3.387,3.276,3.571,1.0,0.571,0.0,1.0,4.518,1.788,3.5,0.5,1.0,0.0,1.0,1000.0,1000.0
win,Johny Hendricks,2010-08-07,Johny Hendricks,Charlie Brenneman,3.233,3.443,4.167,1.0,0.5,0.0,1.0,2.2,0.8,6.0,1.0,0.0,0.0,1.0,992.0,1000.0
win,Johny Hendricks,2010-05-08,Johny Hendricks,TJ Grant,3.127,3.079,3.4,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.54,991.46
win,Johny Hendricks,2009-12-12,Johny Hendricks,Ricardo Funch,3.05,4.189,2.5,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Johny Hendricks,2009-08-08,Johny Hendricks,Amir Sadollah,2.843,4.19,3.333,1.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.9991845270463,1000.0
win,Johny Hendricks,2009-03-01,Johny Hendricks,Alex Serdyukov,3.239,2.216,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.8300570831068,1140.1691274439395
win,Johny Hendricks,2008-12-03,Johny Hendricks,Justin Haskins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,966.0
loss,Josh Stansbury,2016-07-08,Cory Hendricks,Josh Stansbury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,1000.0
loss,Ryan Spann,2018-09-22,Luis Henrique,Ryan Spann,1.764,2.006,2.2,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Arjan Bhullar,2017-09-09,Luis Henrique,Arjan Bhullar,1.635,2.149,2.75,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.4394062824,1011.83
loss,Marcin Tybura,2017-03-04,Luis Henrique,Marcin Tybura,1.928,1.446,2.667,0.667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1040.256
win,Luis Henrique,2016-11-19,Luis Henrique,Christian Colombo,1.484,2.315,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Luis Henrique,2016-07-23,Luis Henrique,Dmitrii Smoliakov,0.634,3.171,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Francis Ngannou,2015-12-19,Luis Henrique,Francis Ngannou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0172382810922,1000.0
loss,Yusaku Kinoshita,2022-08-30,Jose Henrique,Yusaku Kinoshita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.2756,1016.0
loss,Rashid Vagabov,2025-09-30,Paulo Henrique,Rashid Vagabov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1039.0
loss,da Silva Antonio Arroyo,2018-08-10,Diego Henrique,da Silva Antonio Arroyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,941.0
loss,Makwan Amirkhani,2020-07-11,Danny Henry,Makwan Amirkhani,5.846,4.843,0.333,0.667,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.31,1000.0
loss,Dan Ige,2019-03-16,Danny Henry,Dan Ige,6.07,4.601,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Danny Henry,2018-03-17,Danny Henry,Hakeem Dawodu,6.2,4.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,1137.31
win,Danny Henry,2017-07-16,Danny Henry,Daniel Teymur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,937.3116
win,Victor Henry,2025-04-05,Victor Henry,Pedro Falcao,7.657,5.477,0.667,0.4,0.333,0.0,1.0,2.8,4.533,1.0,0.0,0.0,0.0,1.0,1021.4394062823999,1000.0
loss,Charles Jourdain,2024-11-02,Victor Henry,Charles Jourdain,8.337,5.617,0.0,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Victor Henry,2024-04-27,Victor Henry,Rani Yahya,8.259,5.95,0.0,0.5,0.0,0.0,1.0,0.867,0.434,2.333,1.0,0.0,0.667,1.0,1240.15076419241,1016.0
nc,Draw,2023-10-21,Victor Henry,Javid Basharat,8.667,5.978,0.0,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.69,1032.0
win,Victor Henry,2023-03-11,Victor Henry,Tony Gravely,7.867,6.467,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.4010093352,1016.0
loss,Raphael Assuncao,2022-10-15,Victor Henry,Raphael Assuncao,12.067,8.933,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.3184449607686,1029.0
win,Victor Henry,2022-01-22,Victor Henry,Raoni Barcelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,5.728,1.5,1.0,1.0,0.0,1.0,1000.0,1000.0
win,Jai Herbert,2026-04-18,Jai Herbert,Mandel Nallo,3.068,3.258,0.333,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Chris Padilla,2025-03-22,Jai Herbert,Chris Padilla,3.157,3.368,0.375,0.4,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jai Herbert,2024-08-03,Jai Herbert,Rolando Bedoya,2.695,3.148,0.143,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.974892,1008.0
loss,Fares Ziam,2023-07-22,Jai Herbert,Fares Ziam,2.551,2.918,0.167,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.9116999999999,972.0
draw,Draw,2023-03-18,Jai Herbert,Ludovit Klein,2.446,2.847,0.0,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.3983,1000.0
win,Jai Herbert,2022-07-23,Jai Herbert,Kyle Nelson,2.469,2.903,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.3763221578484,1000.0
loss,Ilia Topuria,2022-03-19,Jai Herbert,Ilia Topuria,2.18,2.809,0.0,0.333,1.0,0.0,1.0,3.763,2.091,0.0,1.0,1.0,0.0,1.0,1055.0,1008.0
win,Jai Herbert,2021-10-23,Jai Herbert,Khama Worthy,1.329,2.658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.389079988664,1000.0
loss,Renato Moicano,2021-06-26,Jai Herbert,Renato Moicano,1.826,2.609,0.0,0.0,0.0,0.0,1.0,1.364,1.364,1.0,1.0,0.0,1.0,1.0,1115.56,1000.0
loss,Francisco Trinaldo,2020-07-25,Jai Herbert,Francisco Trinaldo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.413,2.484,0.333,0.333,1.0,0.0,1.0,921.4583,1000.0
loss,Zak Cummings,2023-04-15,Ed Herman,Zak Cummings,3.285,3.521,1.308,0.6,0.308,0.385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.4602106989412,1008.0
loss,Alonzo Menifield,2021-08-07,Ed Herman,Alonzo Menifield,3.321,3.347,1.36,0.6,0.308,0.385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,1008.0
win,Ed Herman,2020-09-12,Ed Herman,Mike Rodriguez,3.331,3.133,1.333,0.4,0.333,0.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Ed Herman,2019-11-09,Ed Herman,Khadis Ibragimov,3.178,3.104,1.391,0.4,0.364,0.364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1137.4074821839563
win,Ed Herman,2019-05-18,Ed Herman,Patrick Cummins,3.181,3.05,1.455,0.2,0.3,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.5860059368333,981.8214762471231
loss,Gian Villante,2018-10-27,Ed Herman,Gian Villante,2.984,2.859,1.524,0.4,0.3,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1000.0
loss,CB Dollaway,2017-07-07,Ed Herman,CB Dollaway,3.106,2.793,1.55,0.4,0.3,0.4,1.0,2.201,6.139,3.0,0.0,0.0,0.0,1.0,993.0,1107.4708
loss,Nikita Krylov,2016-07-30,Ed Herman,Nikita Krylov,3.055,2.523,1.579,0.6,0.3,0.4,1.0,26.4,2.4,0.0,1.0,1.0,0.0,1.0,1115.483756,984.987044
win,Ed Herman,2016-01-17,Ed Herman,Tim Boetsch,2.885,2.458,1.667,0.4,0.222,0.444,1.0,5.362,4.255,0.333,0.333,1.0,0.0,1.0,962.0,1000.0
loss,Derek Brunson,2015-01-31,Ed Herman,Derek Brunson,2.896,2.397,1.765,0.4,0.222,0.444,1.0,0.063,0.0,0.0,1.0,0.0,0.5,1.0,992.0,1000.0
win,Ed Herman,2014-05-10,Ed Herman,Rafael Natal,2.843,2.404,1.812,0.4,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.8431344399999,1057.0
loss,Thales Leites,2013-11-16,Ed Herman,Thales Leites,3.069,2.531,1.933,0.6,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Ed Herman,2013-07-27,Ed Herman,Trevor Smith,2.827,2.091,1.929,0.6,0.286,0.571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Jacare Souza,2013-01-12,Ed Herman,Jacare Souza,2.818,2.023,2.077,0.6,0.286,0.571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.9116999999999,1000.0
nc,Draw,2012-08-11,Ed Herman,Jake Shields,3.046,1.995,2.167,0.8,0.286,0.571,1.0,2.92,1.16,4.0,1.0,0.0,0.0,1.0,1150.6228623691977,1000.0
win,Ed Herman,2012-02-04,Ed Herman,Clifford Starks,2.958,1.965,2.182,0.6,0.333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Ed Herman,2011-08-14,Ed Herman,Kyle Noke,3.087,1.92,2.3,0.4,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Ed Herman,2011-06-04,Ed Herman,Tim Credeur,2.982,1.804,2.556,0.4,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Aaron Simpson,2009-08-29,Ed Herman,Aaron Simpson,3.097,1.601,2.875,0.6,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Ed Herman,2009-04-18,Ed Herman,David Loiseau,2.696,1.895,2.571,0.6,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
loss,Alan Belcher,2008-09-17,Ed Herman,Alan Belcher,2.641,1.342,2.167,0.6,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.3079959500153,1029.7355144742444
loss,Demian Maia,2008-04-19,Ed Herman,Demian Maia,2.761,1.213,2.4,0.6,0.333,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.5207361080224,1059.7293639350307
win,Ed Herman,2007-11-17,Ed Herman,Joe Doerksen,2.278,1.352,2.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Ed Herman,2007-06-16,Ed Herman,Scott Smith,1.934,1.692,2.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124.61852584,1000.0
win,Ed Herman,2007-01-25,Ed Herman,Chris Price,1.976,1.693,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jason MacDonald,2006-10-10,Ed Herman,Jason MacDonald,2.2,1.667,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Kendall Grove,2006-06-24,Ed Herman,Kendall Grove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.6518443894574,1000.0
loss,Gabriel Gonzaga,2013-07-06,Dave Herman,Gabriel Gonzaga,4.922,3.717,0.6,0.4,1.0,0.0,1.0,11.803,0.984,0.0,1.0,1.0,0.0,1.0,1008.0,1000.0
loss,Antonio Rodrigo Nogueira,2012-10-13,Dave Herman,Antonio Rodrigo Nogueira,6.585,4.472,0.25,0.5,1.0,0.0,1.0,3.212,2.029,3.25,1.0,0.0,0.5,1.0,1140.347881,1000.0
loss,Roy Nelson,2012-05-26,Dave Herman,Roy Nelson,6.718,4.564,0.333,0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.189523015113,1000.0
loss,Stefan Struve,2012-02-15,Dave Herman,Stefan Struve,7.524,3.95,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.2179591688433,1000.0
win,Dave Herman,2011-06-11,Dave Herman,Jon Olav Einemo,10.791,3.453,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Dave Herman,2008-06-14,Dave Herman,Ron Waterman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.4,3.0,1.0,0.0,0.0,1.0,992.0,992.0
loss,Myktybek Orolbai,2025-11-22,Jack Hermansson,Myktybek Orolbai,5.13,3.699,1.111,0.4,0.273,0.273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Gregory Rodrigues,2025-06-28,Jack Hermansson,Gregory Rodrigues,5.09,3.689,1.176,0.6,0.273,0.273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Jack Hermansson,2024-02-10,Jack Hermansson,Joe Pyfer,5.127,3.691,1.188,0.4,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.7141150291998,1008.0
loss,Roman Dolidze,2022-12-03,Jack Hermansson,Roman Dolidze,5.125,3.743,1.133,0.6,0.3,0.3,1.0,4.337,2.651,0.0,1.0,1.0,0.0,1.0,1016.0,1000.0
win,Jack Hermansson,2022-07-23,Jack Hermansson,Chris Curtis,4.968,3.833,1.214,0.4,0.333,0.333,1.0,4.719,10.787,0.0,1.0,1.0,0.0,1.0,935.0,1000.0
loss,Sean Strickland,2022-02-05,Jack Hermansson,Sean Strickland,4.863,3.365,1.308,0.6,0.333,0.333,1.0,7.44,4.28,4.0,1.0,0.0,0.0,1.0,1094.0,1000.0
win,Jack Hermansson,2021-05-22,Jack Hermansson,Edmen Shahbazyan,5.03,3.462,1.167,0.6,0.375,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Marvin Vettori,2020-12-05,Jack Hermansson,Marvin Vettori,5.076,2.52,1.091,0.8,0.375,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1041.0
win,Jack Hermansson,2020-07-18,Jack Hermansson,Kelvin Gastelum,5.133,2.56,1.2,0.8,0.429,0.286,1.0,5.167,3.8,1.5,1.0,0.0,0.0,1.0,1204.615340055913,1000.0
loss,Jared Cannonier,2019-09-28,Jack Hermansson,Jared Cannonier,5.239,2.374,1.222,0.8,0.429,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.7379222467114,984.2892023425526
win,Jack Hermansson,2019-04-27,Jack Hermansson,Jacare Souza,4.901,1.766,1.0,0.8,0.5,0.333,1.0,4.421,3.158,2.0,1.0,0.0,1.0,1.0,1170.332789626171,1000.0
win,Jack Hermansson,2019-03-30,Jack Hermansson,David Branch,4.921,1.775,1.0,0.8,0.6,0.2,1.0,1.589,0.795,0.0,0.0,0.0,0.0,1.0,1130.52352933,1008.0
win,Jack Hermansson,2018-12-15,Jack Hermansson,Gerald Meerschaert,4.494,1.926,1.0,0.6,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Jack Hermansson,2018-05-12,Jack Hermansson,Thales Leites,5.091,2.303,0.6,0.6,0.667,0.0,1.0,1.333,0.933,3.0,1.0,0.0,0.0,1.0,1008.0,1000.0
loss,Thiago Santos,2017-10-28,Jack Hermansson,Thiago Santos,5.818,1.713,0.75,0.75,0.667,0.0,1.0,2.933,2.8,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
win,Jack Hermansson,2017-08-05,Jack Hermansson,Brad Scott,5.169,1.985,0.667,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.6093326400025,1000.0
win,Jack Hermansson,2017-05-28,Jack Hermansson,Alex Nicholson,4.598,2.119,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Cezar Ferreira,2016-11-19,Jack Hermansson,Cezar Ferreira,5.867,2.467,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jack Hermansson,2016-09-03,Jack Hermansson,Scott Askham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Chuck Liddell,1998-05-15,Noe Hernandez,Chuck Liddell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.3418226488002,1000.0
loss,Hugo Viana,2014-01-25,Ramiro Hernandez,Hugo Viana,3.429,8.571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.7741030812438,1000.0
loss,Lucas Martins,2013-09-04,Ramiro Hernandez,Lucas Martins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,984.0
win,Alexander Hernandez,2025-09-13,Alexander Hernandez,Diego Ferreira,4.369,4.566,0.895,1.0,0.417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Alexander Hernandez,2025-08-16,Alexander Hernandez,Chase Hooper,4.419,4.595,1.0,0.8,0.3,0.0,1.0,4.533,2.964,1.75,1.0,0.222,0.444,1.0,981.0,1000.0
win,Alexander Hernandez,2025-03-15,Alexander Hernandez,Kurt Holobaugh,4.512,4.569,0.6,0.6,0.375,0.0,1.0,4.502,4.084,0.455,0.6,0.0,0.667,1.0,1000.0,1000.0
win,Alexander Hernandez,2024-10-05,Alexander Hernandez,Austin Hubbard,4.334,4.655,0.692,0.2,0.5,0.0,1.0,4.213,4.012,1.5,0.4,0.25,0.0,1.0,1000.0,1000.0
loss,Damon Jackson,2024-04-06,Alexander Hernandez,Damon Jackson,4.627,4.902,0.75,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Bill Algeo,2023-10-07,Alexander Hernandez,Bill Algeo,4.57,4.529,0.818,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Alexander Hernandez,2023-02-18,Alexander Hernandez,Jim Miller,4.093,4.54,0.9,0.4,0.6,0.0,1.0,2.318,4.89,0.5,0.0,0.0,0.0,1.0,1121.9468822769,1000.0
loss,Billy Quarantillo,2022-12-10,Alexander Hernandez,Billy Quarantillo,3.969,3.942,0.778,0.4,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Renato Moicano,2022-02-12,Alexander Hernandez,Renato Moicano,3.795,3.825,0.875,0.6,0.6,0.0,1.0,2.621,0.777,3.0,1.0,0.0,1.0,1.0,992.0,1000.0
win,Alexander Hernandez,2021-10-02,Alexander Hernandez,Mike Breeden,3.567,3.811,1.0,0.4,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Thiago Moises,2021-02-27,Alexander Hernandez,Thiago Moises,3.636,3.893,1.167,0.6,0.5,0.0,1.0,4.4,2.6,4.0,1.0,0.0,0.0,1.0,1173.0982902969308,1009.3339275854161
win,Alexander Hernandez,2020-10-31,Alexander Hernandez,Chris Gruetzemacher,3.174,3.87,1.4,0.6,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,947.0
loss,Drew Dober,2020-05-13,Alexander Hernandez,Drew Dober,3.07,3.247,1.0,0.75,0.333,0.0,1.0,3.144,3.048,1.667,0.667,0.5,0.0,1.0,1016.0,1000.0
win,Alexander Hernandez,2019-07-20,Alexander Hernandez,Francisco Trinaldo,3.932,4.218,1.333,0.667,0.5,0.0,1.0,3.262,3.413,0.5,0.5,1.0,0.0,1.0,992.0,1000.0
loss,Donald Cerrone,2019-01-19,Alexander Hernandez,Donald Cerrone,2.994,1.465,2.0,1.0,0.5,0.0,1.0,2.195,3.262,1.0,0.5,0.0,0.5,1.0,1016.0,1008.536281759383
win,Alexander Hernandez,2018-07-28,Alexander Hernandez,Olivier Aubin-Mercier,11.429,5.714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.6518443894574,1008.0
win,Alexander Hernandez,2018-03-03,Alexander Hernandez,Beneil Dariush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
loss,Sean Strickland,2026-02-21,Anthony Hernandez,Sean Strickland,4.563,2.627,4.154,1.0,0.222,0.556,1.0,6.78,4.88,2.0,1.0,0.0,0.0,1.0,1008.0,992.0
win,Anthony Hernandez,2025-08-09,Anthony Hernandez,Roman Dolidze,4.47,2.725,3.75,1.0,0.25,0.5,1.0,3.397,4.164,0.333,1.0,1.0,0.0,1.0,1158.409494352339,1000.0
win,Anthony Hernandez,2025-02-22,Anthony Hernandez,Brendan Allen,4.868,3.013,3.727,1.0,0.286,0.571,1.0,1.158,2.548,2.0,1.0,0.0,1.0,1.0,1008.0,1000.0
win,Anthony Hernandez,2024-10-19,Anthony Hernandez,Michel Pereira,4.26,3.625,3.1,1.0,0.167,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Anthony Hernandez,2024-02-17,Anthony Hernandez,Roman Kopylov,4.287,3.551,3.111,0.8,0.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1000.0
win,Anthony Hernandez,2023-05-20,Anthony Hernandez,Edmen Shahbazyan,3.981,3.728,2.75,0.6,0.0,0.75,1.0,2.667,3.667,0.0,0.0,0.0,0.0,1.0,1055.0,1000.0
win,Anthony Hernandez,2022-09-17,Anthony Hernandez,Marc-Andre Barriault,4.19,4.215,2.0,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,1000.0
win,Anthony Hernandez,2022-04-09,Anthony Hernandez,Josh Fremd,4.794,5.525,1.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0774734967194,1000.0
win,Anthony Hernandez,2021-02-13,Anthony Hernandez,Rodolfo Vieira,4.85,7.162,1.2,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Kevin Holland,2020-05-16,Anthony Hernandez,Kevin Holland,5.233,6.024,2.0,0.333,0.0,1.0,1.0,4.159,2.575,1.167,0.6,0.0,0.25,1.0,1000.0,1008.0
win,Anthony Hernandez,2019-08-31,Anthony Hernandez,JunYong Park,3.98,2.654,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.938413859827,985.6769261960861
loss,Markus Perez,2019-02-02,Anthony Hernandez,Markus Perez,15.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
nc,Draw,2018-06-19,Anthony Hernandez,Jordan Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Jack Shore,2019-09-28,Nohelin Hernandez,Jack Shore,2.614,1.188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
