W/L,winner,Date,Fighter,Opponent,f_SLpM,f_SApM,f_TD_pct,f_W_pct,f_KO_pct,f_Sub_pct,f_Finish_pct,o_SLpM,o_SApM,o_TD_pct,o_W_pct,o_KO_pct,o_Sub_pct,o_Finish_pct,f_ELO,o_ELO
win,Katlyn Cerminara,2022-05-14,Katlyn Cerminara,Amanda Ribas,4.381,4.116,0.25,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,1000.0
win,Katlyn Cerminara,2022-01-15,Katlyn Cerminara,Jennifer Maia,4.351,4.162,0.2,0.8,0.0,0.0,1.0,3.333,4.2,0.5,0.0,0.0,0.0,1.0,1164.5704390555002,1014.0
win,Katlyn Cerminara,2021-05-15,Katlyn Cerminara,Viviane Araujo,4.036,4.026,0.214,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Katlyn Cerminara,2020-11-21,Katlyn Cerminara,Cynthia Calvillo,3.935,4.031,0.25,0.6,0.0,0.0,1.0,4.354,3.515,1.5,0.8,0.0,0.5,1.0,1024.0,1000.0
loss,Jessica Andrade,2020-10-17,Katlyn Cerminara,Jessica Andrade,3.937,3.98,0.273,0.6,0.0,0.0,1.0,1.117,5.587,1.0,0.0,0.0,0.0,1.0,995.984,1000.0
win,Katlyn Cerminara,2020-05-30,Katlyn Cerminara,Antonina Shevchenko,3.841,4.218,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1023.0
loss,Valentina Shevchenko,2020-02-08,Katlyn Cerminara,Valentina Shevchenko,4.03,4.267,0.0,0.8,0.0,0.0,1.0,3.981,0.581,1.5,1.0,0.0,0.5,1.0,1016.0,1000.0
win,Katlyn Cerminara,2019-11-02,Katlyn Cerminara,Jennifer Maia,3.925,4.317,0.0,0.8,0.0,0.0,1.0,2.8,3.533,0.0,0.0,0.0,0.0,1.0,1021.28,1031.0
win,Katlyn Cerminara,2019-06-08,Katlyn Cerminara,Joanne Wood,3.705,3.867,0.0,0.6,0.0,0.0,1.0,5.1,3.7,1.5,0.5,0.0,0.0,1.0,1158.6952,1000.0
loss,Jessica Eye,2018-12-08,Katlyn Cerminara,Jessica Eye,3.6,3.611,0.0,0.6,0.0,0.0,1.0,3.967,3.333,0.5,0.5,0.0,0.0,1.0,1099.0,1000.0
win,Katlyn Cerminara,2018-07-28,Katlyn Cerminara,Alexis Davis,3.493,3.4,0.0,0.6,0.0,0.0,1.0,2.433,3.067,1.0,1.0,0.0,0.0,1.0,991.0,1000.0
win,Katlyn Cerminara,2018-01-27,Katlyn Cerminara,Mara Romero Borella,3.233,2.933,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Katlyn Cerminara,2017-04-08,Katlyn Cerminara,Irene Aldana,1.978,2.044,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Liz Carmouche,2016-11-12,Katlyn Cerminara,Liz Carmouche,3.0,2.533,0.0,1.0,0.0,0.0,1.0,3.327,2.804,2.1,0.4,0.5,0.0,1.0,1000.0,1000.0
win,Katlyn Cerminara,2016-07-13,Katlyn Cerminara,Lauren Murphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067,2.533,2.0,0.0,0.0,0.0,1.0,1055.0,1000.0
loss,Abdul Rakhman Yakhyaev,2025-11-22,Rafael Cerqueira,Abdul Rakhman Yakhyaev,1.607,4.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Julius Walker,2025-08-09,Rafael Cerqueira,Julius Walker,3.279,14.426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Modestas Bukauskas,2025-02-22,Rafael Cerqueira,Modestas Bukauskas,1.176,32.941,0.0,0.0,0.0,0.0,1.0,3.471,8.43,0.0,0.0,0.0,0.0,1.0,1209.948124,971.0
loss,Ibo Aslan,2024-10-26,Rafael Cerqueira,Ibo Aslan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.27,1000.0
loss,Jim Miller,2022-07-02,Donald Cerrone,Jim Miller,4.45,4.457,0.776,0.0,0.355,0.355,1.0,2.502,2.73,1.0,0.5,0.0,0.5,1.0,1011.56,1000.0
loss,Alex Morono,2021-05-08,Donald Cerrone,Alex Morono,4.458,4.426,0.792,0.0,0.355,0.355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.7873930800001,1000.0
nc,Draw,2020-09-19,Donald Cerrone,Niko Price,4.356,4.241,0.809,0.2,0.355,0.355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,1000.0
loss,Anthony Pettis,2020-05-09,Donald Cerrone,Anthony Pettis,4.364,4.243,0.783,0.4,0.355,0.355,1.0,2.55,1.912,0.0,1.0,0.5,0.5,1.0,1008.0,1009.0
loss,Conor McGregor,2020-01-18,Donald Cerrone,Conor McGregor,4.371,4.206,0.8,0.6,0.355,0.355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0305083216151,977.0
loss,Justin Gaethje,2019-09-14,Donald Cerrone,Justin Gaethje,4.375,4.155,0.818,0.6,0.355,0.355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0720000000001,1000.0
loss,Tony Ferguson,2019-06-08,Donald Cerrone,Tony Ferguson,4.317,4.007,0.814,0.8,0.355,0.355,1.0,1.533,1.533,0.0,1.0,0.0,0.0,1.0,945.0,1000.0
win,Donald Cerrone,2019-05-04,Donald Cerrone,Al Iaquinta,4.241,4.032,0.833,0.6,0.367,0.367,1.0,4.256,2.612,1.667,0.333,0.0,0.0,1.0,1009.0,1016.0
win,Donald Cerrone,2019-01-19,Donald Cerrone,Alexander Hernandez,4.131,3.997,0.829,0.4,0.345,0.379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,1000.0
win,Donald Cerrone,2018-11-10,Donald Cerrone,Mike Perry,4.159,4.018,0.85,0.2,0.357,0.357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0
loss,Leon Edwards,2018-06-23,Donald Cerrone,Leon Edwards,4.281,4.064,0.846,0.4,0.357,0.357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Donald Cerrone,2018-02-18,Donald Cerrone,Yancy Medeiros,4.262,4.05,0.868,0.4,0.333,0.37,1.0,3.267,1.467,0.0,1.0,0.0,0.0,1.0,991.9680000000001,1000.0
loss,Darren Till,2017-10-21,Donald Cerrone,Darren Till,4.275,4.031,0.865,0.6,0.333,0.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
loss,Robbie Lawler,2017-07-29,Donald Cerrone,Robbie Lawler,4.221,3.982,0.861,0.8,0.333,0.37,1.0,3.68,7.04,0.0,1.0,0.0,0.0,1.0,1147.586536,1039.0
loss,Jorge Masvidal,2017-01-28,Donald Cerrone,Jorge Masvidal,4.207,3.878,0.886,1.0,0.333,0.37,1.0,3.002,1.721,1.0,1.0,0.0,0.5,1.0,1166.422643904128,1000.0
win,Donald Cerrone,2016-12-10,Donald Cerrone,Matt Brown,4.149,3.787,0.912,0.8,0.308,0.385,1.0,7.599,3.166,1.0,1.0,1.0,0.0,1.0,992.0,1000.0
win,Donald Cerrone,2016-08-20,Donald Cerrone,Rick Story,4.098,3.818,0.909,0.8,0.28,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0,1000.0
win,Donald Cerrone,2016-06-18,Donald Cerrone,Patrick Cote,3.948,3.832,0.839,0.8,0.217,0.435,1.0,2.752,2.91,0.5,0.8,0.538,0.0,1.0,1000.0,1000.0
win,Donald Cerrone,2016-02-21,Donald Cerrone,Alex Oliveira,3.969,3.817,0.833,0.8,0.227,0.409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,992.0
loss,Rafael Dos Anjos,2015-12-19,Donald Cerrone,Rafael Dos Anjos,3.97,3.74,0.862,1.0,0.227,0.409,1.0,2.6,2.667,2.0,1.0,0.0,0.0,1.0,1192.8889,986.0
win,Donald Cerrone,2015-05-23,Donald Cerrone,John Makdessi,3.852,3.609,0.893,1.0,0.19,0.429,1.0,6.689,3.822,0.0,1.0,0.5,0.0,1.0,1008.0,1000.0
win,Donald Cerrone,2015-01-18,Donald Cerrone,Benson Henderson,3.855,3.485,0.889,1.0,0.2,0.45,1.0,1.818,1.076,4.5,1.0,0.0,0.5,1.0,1016.0,1000.0
win,Donald Cerrone,2015-01-03,Donald Cerrone,Myles Jury,3.941,3.639,0.885,1.0,0.211,0.474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0722755644001,1000.0
win,Donald Cerrone,2014-09-27,Donald Cerrone,Eddie Alvarez,3.813,3.668,0.92,0.8,0.222,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Donald Cerrone,2014-07-16,Donald Cerrone,Jim Miller,3.793,3.674,0.958,0.8,0.176,0.529,1.0,1.622,2.973,1.0,1.0,0.0,1.0,1.0,1226.67449268,1000.0
win,Donald Cerrone,2014-04-19,Donald Cerrone,Edson Barboza,3.799,3.599,1.0,0.6,0.188,0.5,1.0,2.867,3.667,0.0,1.0,0.0,0.0,1.0,1016.0,1000.0
win,Donald Cerrone,2014-01-25,Donald Cerrone,Adriano Martins,3.807,3.617,1.0,0.6,0.133,0.533,1.0,2.047,1.023,1.0,1.0,0.0,1.0,1.0,1000.0,1000.0
win,Donald Cerrone,2013-11-16,Donald Cerrone,Evan Dunham,3.815,3.656,1.0,0.6,0.143,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.17,987.3811
loss,Rafael Dos Anjos,2013-08-28,Donald Cerrone,Rafael Dos Anjos,3.907,3.741,1.0,0.6,0.143,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Donald Cerrone,2013-05-25,Donald Cerrone,KJ Noons,3.794,3.823,0.842,0.6,0.154,0.538,1.0,3.467,2.933,0.0,0.0,0.0,0.0,1.0,1008.0,1000.0
loss,Anthony Pettis,2013-01-26,Donald Cerrone,Anthony Pettis,3.828,3.775,0.889,0.8,0.154,0.538,1.0,1.22,1.951,0.0,1.0,0.5,0.5,1.0,1010.0720000000001,1000.0
win,Donald Cerrone,2012-08-11,Donald Cerrone,Melvin Guillard,3.833,3.744,0.941,0.8,0.083,0.583,1.0,2.136,1.22,1.0,0.5,0.0,0.0,1.0,896.0,1000.0
win,Donald Cerrone,2012-05-15,Donald Cerrone,Jeremy Stephens,3.641,3.81,0.938,0.8,0.091,0.636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.773058830839,1000.0
loss,Nate Diaz,2011-12-30,Donald Cerrone,Nate Diaz,3.341,2.5,1.0,1.0,0.091,0.636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,1000.0
win,Donald Cerrone,2011-10-29,Donald Cerrone,Dennis Siver,3.333,2.455,1.071,1.0,0.1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,977.0
win,Donald Cerrone,2011-08-14,Donald Cerrone,Charles Oliveira,3.182,2.436,1.154,0.8,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,1000.0
win,Donald Cerrone,2011-06-11,Donald Cerrone,Vagner Rocha,2.857,2.355,1.25,0.8,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1000.0
win,Donald Cerrone,2011-02-05,Donald Cerrone,Paul Kelly,2.748,2.343,1.091,0.6,0.0,0.714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Donald Cerrone,2010-12-16,Donald Cerrone,Chris Horodecki,2.73,2.255,1.0,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
win,Donald Cerrone,2010-09-30,Donald Cerrone,Jamie Varner,2.427,2.184,0.778,0.4,0.0,0.8,1.0,1.743,2.018,9.0,1.0,0.0,0.0,1.0,1000.0,1008.0
loss,Benson Henderson,2010-04-24,Donald Cerrone,Benson Henderson,2.472,2.056,0.875,0.6,0.0,0.8,1.0,1.36,1.12,8.0,1.0,0.0,0.0,1.0,1165.607172948998,1008.0
win,Donald Cerrone,2009-12-19,Donald Cerrone,Ed Ratcliff,2.274,1.99,0.571,0.6,0.0,0.75,1.0,2.333,3.333,0.0,1.0,0.0,0.0,1.0,1032.0,1007.28
loss,Benson Henderson,2009-10-10,Donald Cerrone,Benson Henderson,2.91,2.337,0.5,0.8,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.107334853908,1000.0
win,Donald Cerrone,2009-06-07,Donald Cerrone,James Krause,2.897,2.48,0.6,0.6,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,1000.0
loss,Jamie Varner,2009-01-25,Donald Cerrone,Jamie Varner,3.908,3.327,0.5,0.75,0.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.371123,1011.83
win,Donald Cerrone,2008-11-05,Donald Cerrone,Rob McCullough,0.508,0.508,0.0,0.667,0.0,1.0,1.0,5.496,1.603,1.0,1.0,0.5,0.5,1.0,1000.0,1000.0
win,Donald Cerrone,2008-06-01,Donald Cerrone,Danny Castillo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,992.0
nc,Draw,2007-09-05,Donald Cerrone,Kenneth Alexander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.5417071676,1008.0
loss,Siyar Bahadurzada,2018-04-21,Luan Chagas,Siyar Bahadurzada,4.697,2.968,0.333,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.582080498268,1258.959626669332
win,Luan Chagas,2017-06-03,Luan Chagas,Jim Wallhead,3.005,2.867,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Erick Silva,2016-09-24,Luan Chagas,Erick Silva,3.067,1.867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.72,1000.0
draw,Draw,2016-05-14,Luan Chagas,Sergio Moraes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155.18759352,1024.0
win,Edgar Chairez,2026-02-28,Edgar Chairez,Felipe Bunes,3.427,5.119,0.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,992.0
win,Edgar Chairez,2025-03-29,Edgar Chairez,CJ Vergara,3.436,5.222,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Joshua Van,2024-09-14,Edgar Chairez,Joshua Van,2.898,4.445,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.6396750554277,1058.0
win,Edgar Chairez,2024-02-24,Edgar Chairez,Daniel Lacerda,2.849,4.571,0.0,0.0,0.0,0.0,1.0,1.057,3.172,1.0,0.0,0.0,0.0,1.0,992.0,1023.9680000000001
nc,Draw,2023-09-16,Edgar Chairez,Daniel Lacerda,2.822,4.867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,1000.0
loss,Tatsuro Taira,2023-07-08,Edgar Chairez,Tatsuro Taira,3.4,5.267,0.0,0.0,0.0,0.0,1.0,3.8,0.6,1.0,1.0,0.0,0.0,1.0,1024.0,1000.0
loss,Clayton Carpenter,2022-08-09,Edgar Chairez,Clayton Carpenter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1024.0
loss,Josh Koscheck,2006-04-06,Ansar Chalangov,Josh Koscheck,0.828,3.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1016.0
loss,Thiago Alves,2005-11-19,Ansar Chalangov,Thiago Alves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1016.0
loss,Livinha Souza,2018-09-22,Alex Chambers,Livinha Souza,3.049,5.279,1.8,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.7748482936815,1000.0
loss,Nadia Kassem,2017-11-18,Alex Chambers,Nadia Kassem,3.066,5.92,1.25,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.6760549013065,1032.0
loss,Paige VanZant,2015-09-05,Alex Chambers,Paige VanZant,3.186,5.672,1.667,0.667,0.0,1.0,1.0,4.729,2.171,3.0,1.0,1.0,0.0,1.0,1008.0,1000.0
win,Alex Chambers,2015-05-09,Alex Chambers,Kailin Curran,2.457,3.276,1.0,0.0,0.0,0.0,1.0,2.171,4.729,5.0,0.0,0.0,0.0,1.0,1008.0,1000.0
loss,Aisling Daly,2014-12-12,Alex Chambers,Aisling Daly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1016.0
loss,Paddy Pimblett,2025-04-12,Michael Chandler,Paddy Pimblett,4.153,4.016,0.625,0.2,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Charles Oliveira,2024-11-16,Michael Chandler,Charles Oliveira,4.564,4.274,0.714,0.4,0.75,0.25,1.0,4.08,7.2,0.5,0.5,1.0,0.0,1.0,978.0,1000.0
loss,Dustin Poirier,2022-11-12,Michael Chandler,Dustin Poirier,4.89,4.641,0.333,0.6,0.75,0.25,1.0,2.56,2.705,0.0,0.5,1.0,0.0,1.0,1193.6832443899998,1000.0
win,Michael Chandler,2022-05-07,Michael Chandler,Tony Ferguson,4.852,4.787,0.2,0.6,0.667,0.333,1.0,5.08,3.64,0.0,1.0,0.5,0.0,1.0,1024.0,1000.0
loss,Justin Gaethje,2021-11-06,Michael Chandler,Justin Gaethje,2.953,2.01,0.0,0.75,0.667,0.333,1.0,9.302,3.953,0.0,1.0,1.0,0.0,1.0,972.8656522662935,1000.0
loss,Charles Oliveira,2021-05-15,Michael Chandler,Charles Oliveira,1.604,0.755,0.0,1.0,0.667,0.333,1.0,3.315,9.945,0.0,0.0,0.0,0.0,1.0,1023.1199999999999,1000.0
win,Michael Chandler,2021-01-23,Michael Chandler,Dan Hooker,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.1440000000002,1000.0
win,Michael Chandler,2010-05-15,Michael Chandler,Salvador Woods,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Michael Chandler,2009-11-20,Michael Chandler,Rich Bouphanouvong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.284777,1000.0
loss,Joselyne Edwards,2025-04-26,Chelsea Chandler,Joselyne Edwards,3.533,4.061,0.75,0.5,0.5,0.0,1.0,1.6,1.933,2.5,0.0,0.0,0.0,1.0,992.0,1000.0
loss,Yana Santos,2024-08-10,Chelsea Chandler,Yana Santos,3.445,3.095,1.0,0.667,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.72,1015.27
win,Chelsea Chandler,2024-03-16,Chelsea Chandler,Josiane Nunes,3.117,3.065,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1000.0
loss,Norma Dumont,2023-07-15,Chelsea Chandler,Norma Dumont,8.941,2.824,0.0,1.0,1.0,0.0,1.0,2.533,2.133,0.0,0.0,0.0,0.0,1.0,1184.9444523093077,1008.0
win,Chelsea Chandler,2022-10-01,Chelsea Chandler,Julija Stoliarenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571,12.857,1.0,1.0,0.0,1.0,1.0,1032.0,1000.0
win,Eduardo Chapolin,2025-09-02,Eduardo Chapolin,An Tuan Ho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1023.0
loss,Tony Fryklund,1997-07-27,Donnie Chappell,Tony Fryklund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Vitor Belfort,1997-12-21,Joe Charles,Vitor Belfort,0.154,0.308,0.0,0.667,0.0,1.0,1.0,0.726,4.113,0.0,0.0,0.0,0.0,1.0,1000.0,1008.0
win,Joe Charles,1995-12-16,Joe Charles,Scott Bessac,0.536,1.071,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.1254172826998,1000.0
loss,Dan Severn,1995-04-07,Joe Charles,Dan Severn,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1008.0
win,Joe Charles,1994-12-16,Joe Charles,Kevin Rosier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Melquizael Costa,2025-12-13,Morgan Charriere,Melquizael Costa,4.08,4.543,1.4,0.6,1.0,0.0,1.0,4.435,3.088,1.429,0.8,0.0,0.4,1.0,1048.0,1000.0
win,Morgan Charriere,2025-07-12,Morgan Charriere,Nate Landwehr,3.461,4.148,1.25,0.5,1.0,0.0,1.0,1.873,5.843,0.0,0.0,0.0,0.0,1.0,1046.0,1000.0
loss,Nathaniel Wood,2025-03-22,Morgan Charriere,Nathaniel Wood,3.868,3.745,1.333,0.667,1.0,0.0,1.0,8.733,3.667,1.0,1.0,0.0,0.0,1.0,1016.0,1000.0
win,Morgan Charriere,2024-09-28,Morgan Charriere,Gabriel Miranda,3.979,4.244,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.11484261,984.0
loss,Chepe Mariscal,2024-04-06,Morgan Charriere,Chepe Mariscal,6.753,2.338,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.72,1000.0
win,Morgan Charriere,2023-09-02,Morgan Charriere,Manolo Zecchini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Jeisla Chaves,2025-09-23,Jeisla Chaves,Sofia Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.1190876742392,987.8389
loss,Zubaira Tukhugov,2014-10-04,Ernest Chavez,Zubaira Tukhugov,2.48,2.638,1.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1008.0
loss,Elias Silverio,2014-05-31,Ernest Chavez,Elias Silverio,1.867,1.733,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.3305639709592,1000.0
win,Ernest Chavez,2014-02-22,Ernest Chavez,Yosdenis Cedeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.8911,1040.72
loss,Ricardo Ramos,2022-06-18,Danny Chavez,Ricardo Ramos,2.867,3.844,2.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,1016.0
draw,Draw,2021-07-31,Danny Chavez,Kai Kamaka III,2.933,4.167,2.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.2399999999998,1000.0
loss,Jared Gordon,2021-02-20,Danny Chavez,Jared Gordon,3.267,2.867,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,988.0
win,Danny Chavez,2020-08-15,Danny Chavez,TJ Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Anying Wang,2014-03-01,Albert Cheng,Anying Wang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Carlos Ulberg,2022-02-12,Fabio Cherant,Carlos Ulberg,1.731,6.269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,William Knight,2021-08-21,Fabio Cherant,William Knight,1.095,7.119,0.0,0.0,0.0,0.0,1.0,2.533,1.133,4.0,1.0,0.0,0.0,1.0,984.0,1000.0
loss,Alonzo Menifield,2021-03-27,Fabio Cherant,Alonzo Menifield,1.207,7.586,0.0,0.0,0.0,0.0,1.0,2.566,4.695,0.0,0.5,1.0,0.0,1.0,984.0,1000.0
loss,Aleksa Camur,2019-07-30,Fabio Cherant,Aleksa Camur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Mike Santiago,2017-08-22,Mark Cherico,Mike Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,1000.0
loss,Ailin Perez,2026-02-28,Macy Chiasson,Ailin Perez,3.5,2.861,1.462,0.4,0.375,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Yana Santos,2025-10-04,Macy Chiasson,Yana Santos,3.488,2.681,1.417,0.6,0.375,0.25,1.0,6.267,3.733,0.0,1.0,0.0,0.0,1.0,1000.0,1000.0
loss,Ketlen Vieira,2025-05-31,Macy Chiasson,Ketlen Vieira,3.77,2.795,1.545,0.6,0.375,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Macy Chiasson,2024-06-29,Macy Chiasson,Mayra Bueno Silva,3.534,2.531,1.6,0.6,0.286,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
win,Macy Chiasson,2024-03-16,Macy Chiasson,Pannie Kianzad,3.635,2.613,1.556,0.6,0.333,0.167,1.0,5.917,3.9,0.0,0.667,0.0,0.0,1.0,1000.0,1000.0
loss,Irene Aldana,2022-09-10,Macy Chiasson,Irene Aldana,3.705,2.557,1.375,0.6,0.333,0.167,1.0,5.88,6.549,0.0,0.5,0.0,1.0,1.0,992.0,1000.0
win,Macy Chiasson,2022-05-07,Macy Chiasson,Norma Dumont,4.044,2.562,0.714,0.6,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0
loss,Raquel Pennington,2021-12-18,Macy Chiasson,Raquel Pennington,4.155,2.167,0.667,0.8,0.4,0.2,1.0,5.0,4.4,0.0,1.0,0.0,0.0,1.0,1048.0,964.6078644174869
win,Macy Chiasson,2021-03-20,Macy Chiasson,Marion Reneau,4.4,2.221,0.6,0.8,0.5,0.25,1.0,5.0,2.867,0.0,0.0,0.0,0.0,1.0,1000.0,1000.0
